category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
2194	GO:0016742	0.32982076946506	0.946314909230306	1	7	hydroxymethyl-, formyl- and related transferase activity	MF
1240	GO:0006636	0.330088587522406	0.942578590612103	1	13	unsaturated fatty acid biosynthetic process	BP
2948	GO:0045261	0.330645274294749	0.941807061995952	1	15	proton-transporting ATP synthase complex, catalytic core F(1)	CC
2630	GO:0030245	0.331147581277541	0.944847022016747	1	8	cellulose catabolic process	BP
912	GO:0005507	0.331624953680193	0.855579420820225	3	53	copper ion binding	MF
71	GO:0000302	0.332951768362782	0.944194814993598	1	8	response to reactive oxygen species	BP
1612	GO:0008785	0.332951768362782	0.944194814993598	1	8	alkyl hydroperoxide reductase activity	MF
1625	GO:0008812	0.334898032395632	0.943486217925332	1	8	choline dehydrogenase activity	MF
2884	GO:0043087	0.336350324704057	0.938992517530858	1	18	regulation of GTPase activity	BP
3181	GO:0051087	0.337400549296067	0.938767017349805	1	17	chaperone binding	MF
742	GO:0004727	0.338227358789643	0.940285830047544	1	11	prenylated protein tyrosine phosphatase activity	MF
609	GO:0004557	0.342881829576741	0.939033247609481	1	10	alpha-galactosidase activity	MF
260	GO:0003958	0.344245976846448	0.939173131481293	1	9	NADPH-hemoprotein reductase activity	MF
2592	GO:0020037	0.344381985288204	0.846523381379153	3	61	heme binding	MF
2540	GO:0019512	0.344576232186974	0.939884458035864	1	8	lactose catabolic process via tagatose-6-phosphate	BP
2215	GO:0016773	0.347052065494169	0.795438173114873	6	148	phosphotransferase activity, alcohol group as acceptor	MF
1826	GO:0009399	0.351147246532542	0.875676229261274	2	33	nitrogen fixation	BP
500	GO:0004368	0.351405061523758	0.935697617242378	1	10	glycerol-3-phosphate dehydrogenase activity	MF
925	GO:0005576	0.356875388033052	0.81621363843932	4	76	extracellular region	CC
1578	GO:0008712	0.357735412933504	0.931664391251599	1	13	ADP-glyceromanno-heptose 6-epimerase activity	MF
149	GO:0003713	0.361675126531045	0.931538548976989	1	10	transcription coactivator activity	MF
1542	GO:0008641	0.364153778304422	0.928012170115207	1	16	small protein activating enzyme activity	MF
1474	GO:0008422	0.364991973341365	0.868974970639246	2	24	beta-glucosidase activity	MF
1391	GO:0008152	0.36889117645184	0.691196996351207	43	1304	metabolic process	BP
1280	GO:0006817	0.370382871486937	0.863724185806113	2	34	phosphate ion transport	BP
1075	GO:0006189	0.374400960874767	0.926169139382437	1	10	'de novo' IMP biosynthetic process	BP
1767	GO:0009168	0.376506360001045	0.924066548041613	1	12	purine ribonucleoside monophosphate biosynthetic process	BP
2005	GO:0015934	0.380324418512717	0.918688630298925	1	31	large ribosomal subunit	CC
1318	GO:0006979	0.380490231153355	0.855677241749227	2	52	response to oxidative stress	BP
81	GO:0000502	0.383393162653361	0.818881837921594	3	64	proteasome complex	CC
2033	GO:0016043	0.383398752977323	0.923052651768661	1	9	cellular component organization	BP
2182	GO:0016705	0.384691411268594	0.818689347263485	3	53	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	MF
2316	GO:0017089	0.385550455586643	0.918192424835165	1	17	glycolipid transporter activity	MF
3026	GO:0046836	0.385550455586643	0.918192424835165	1	17	glycolipid transport	BP
3220	GO:0051861	0.385550455586643	0.918192424835165	1	17	glycolipid binding	MF
1893	GO:0010498	0.387996540373514	0.815249334083165	3	69	proteasomal protein catabolic process	BP
1204	GO:0006541	0.388021347635203	0.917988597918987	1	14	glutamine metabolic process	BP
903	GO:0005452	0.391064778262202	0.918768525603835	1	10	inorganic anion exchanger activity	MF
2817	GO:0042254	0.392736112267996	0.913373830468185	1	25	ribosome biogenesis	BP
2189	GO:0016717	0.394228725983009	0.914104416173161	1	17	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	MF
703	GO:0004682	0.397088783605473	0.845921042911381	2	38	NA	NA
709	GO:0004691	0.397088783605473	0.845921042911381	2	38	cAMP-dependent protein kinase activity	MF
1428	GO:0008276	0.399114870704451	0.843238471686191	2	54	protein methyltransferase activity	MF
2476	GO:0019028	0.40115584277122	0.911767361533061	1	14	viral capsid	CC
2018	GO:0015986	0.401602427659111	0.841807536611989	2	50	ATP synthesis coupled proton transport	BP
695	GO:0004673	0.40335021760379	0.9111485893941	1	13	protein histidine kinase activity	MF
1002	GO:0005956	0.403990336147334	0.841050277684118	2	40	protein kinase CK2 complex	CC
1536	GO:0008605	0.403990336147334	0.841050277684118	2	40	NA	NA
2222	GO:0016787	0.404577857416902	0.695575660046055	15	450	hydrolase activity	MF
3159	GO:0050661	0.407210587879798	0.777060129688103	4	83	NADP binding	MF
13	GO:0000059	0.408247908434122	0.912799264987343	1	8	protein import into nucleus, docking	BP
2789	GO:0035435	0.408536519692593	0.907753242994285	1	15	phosphate ion transmembrane transport	BP
1078	GO:0006212	0.408737229771597	0.906728647212156	1	18	uracil catabolic process	BP
1187	GO:0006512	0.415917798442431	0.793805825376279	3	78	NA	NA
995	GO:0005887	0.417473649073901	0.832142702557747	2	37	integral component of plasma membrane	CC
657	GO:0004629	0.419814547770487	0.905970342861185	1	9	phospholipase C activity	MF
2634	GO:0030253	0.42069955706481	0.828600127778984	2	50	protein secretion by the type I secretion system	BP
2636	GO:0030256	0.42069955706481	0.828600127778984	2	50	type I protein secretion system complex	CC
98	GO:0000917	0.421143056852841	0.900364137187253	1	18	barrier septum assembly	BP
2565	GO:0019752	0.421541192773698	0.89989776575873	1	19	carboxylic acid metabolic process	BP
866	GO:0005199	0.422028798318063	0.828258267997341	2	43	structural constituent of cell wall	MF
860	GO:0005096	0.424887414722331	0.8976824568379	1	21	GTPase activator activity	MF
1599	GO:0008757	0.425668328010479	0.742874971397709	5	176	S-adenosylmethionine-dependent methyltransferase activity	MF
453	GO:0004308	0.427226425046052	0.826474529505689	2	30	exo-alpha-sialidase activity	MF
2098	GO:0016410	0.428336333464741	0.895637810368787	1	22	N-acyltransferase activity	MF
2349	GO:0018189	0.429349208284434	0.89797475002007	1	13	pyrroloquinoline quinone biosynthetic process	BP
2239	GO:0016820	0.42976500959715	0.824896004649464	2	29	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	MF
2622	GO:0030163	0.431658299665408	0.781681620545444	3	74	protein catabolic process	BP
168	GO:0003824	0.437606196836846	0.624623140435237	45	1335	catalytic activity	MF
2274	GO:0016899	0.438796479708314	0.894257780960956	1	11	oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor	MF
2045	GO:0016152	0.442690779727608	0.890775115885824	1	13	mercury (II) reductase activity	MF
3165	GO:0050787	0.442690779727608	0.890775115885824	1	13	detoxification of mercury ion	BP
1489	GO:0008460	0.445102086691431	0.888017769954475	1	16	dTDP-glucose 4,6-dehydratase activity	MF
1771	GO:0009225	0.445102086691431	0.888017769954475	1	16	nucleotide-sugar metabolic process	BP
877	GO:0005247	0.446976191568378	0.886597782154693	1	17	voltage-gated chloride channel activity	MF
36	GO:0000156	0.448254320477174	0.886655052846264	1	15	phosphorelay response regulator activity	MF
1282	GO:0006821	0.456130935572515	0.88100153523107	1	18	chloride transport	BP
1576	GO:0008708	0.457883632865527	0.878366854009983	1	25	NA	NA
1586	GO:0008726	0.457883632865527	0.878366854009983	1	25	alkanesulfonate monooxygenase activity	MF
2359	GO:0018446	0.457883632865527	0.878366854009983	1	25	pinocarveol dehydrogenase activity	MF
2360	GO:0018447	0.457883632865527	0.878366854009983	1	25	chloral hydrate dehydrogenase activity	MF
2361	GO:0018448	0.457883632865527	0.878366854009983	1	25	hydroxymethylmethylsilanediol oxidase activity	MF
2362	GO:0018449	0.457883632865527	0.878366854009983	1	25	1-phenylethanol dehydrogenase activity	MF
2363	GO:0018450	0.457883632865527	0.878366854009983	1	25	myrtenol dehydrogenase activity	MF
2840	GO:0042469	0.457883632865527	0.878366854009983	1	25	versicolorin reductase activity	MF
2032	GO:0016042	0.466390361250976	0.87342521322386	1	24	lipid catabolic process	BP
2510	GO:0019239	0.467443621989233	0.873422531545655	1	21	deaminase activity	MF
1436	GO:0008299	0.469653059633644	0.793937960608291	2	36	isoprenoid biosynthetic process	BP
899	GO:0005388	0.470744942859279	0.877182374225122	1	10	calcium-transporting ATPase activity	MF
46	GO:0000179	0.471454351296106	0.870515811631377	1	23	rRNA (adenine-N6,N6-)-dimethyltransferase activity	MF
907	GO:0005488	0.480037325597243	0.636732953275346	12	317	binding	MF
1453	GO:0008374	0.48329673716961	0.864122843450237	1	19	O-acyltransferase activity	MF
2521	GO:0019344	0.484511240829538	0.863349566622778	1	19	cysteine biosynthetic process	BP
2963	GO:0045703	0.486357327903841	0.860524228316149	1	26	ketoreductase activity	MF
1746	GO:0009086	0.487980248329128	0.862284278695229	1	16	methionine biosynthetic process	BP
2171	GO:0016651	0.494857433285785	0.856331094345402	1	20	oxidoreductase activity, acting on NAD(P)H	MF
2953	GO:0045340	0.495547320928775	0.85619345706526	1	19	mercury ion binding	MF
525	GO:0004407	0.49565997745645	0.854413658373617	1	26	histone deacetylase activity	MF
653	GO:0004619	0.496563535901637	0.853480641620922	1	28	phosphoglycerate mutase activity	MF
477	GO:0004339	0.497314029124837	0.85971914097353	1	11	glucan 1,4-alpha-glucosidase activity	MF
1267	GO:0006790	0.497975458597166	0.854943868747715	1	18	sulfur compound metabolic process	BP
2644	GO:0030301	0.499608905965997	0.856495658543628	1	13	cholesterol transport	BP
2017	GO:0015979	0.503628998449774	0.764427204284793	2	56	photosynthesis	BP
20	GO:0000103	0.504138575693279	0.849834294802407	1	21	sulfate assimilation	BP
773	GO:0004783	0.504446003525378	0.849625665828784	1	21	sulfite reductase (NADPH) activity	MF
95	GO:0000902	0.507244302058011	0.847718019097892	1	21	cell morphogenesis	BP
547	GO:0004435	0.51382214570325	0.843479503444128	1	20	phosphatidylinositol phospholipase C activity	MF
1049	GO:0006094	0.515734500094142	0.844321384449736	1	15	gluconeogenesis	BP
2014	GO:0015969	0.518562184758912	0.839298544848793	1	23	guanosine tetraphosphate metabolic process	BP
2211	GO:0016765	0.519410608874191	0.839554852839701	1	20	transferase activity, transferring alkyl or aryl (other than methyl) groups	MF
882	GO:0005267	0.519684348257696	0.840095544470635	1	18	potassium channel activity	MF
1822	GO:0009381	0.520497600067393	0.839132815313568	1	19	excinuclease ABC activity	MF
1753	GO:0009103	0.520804897258491	0.837702431990224	1	23	lipopolysaccharide biosynthetic process	BP
3242	GO:0070205	0.523463187165803	0.835333384821197	1	25	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity	MF
1419	GO:0008243	0.527984396854517	0.834612380011608	1	17	NA	NA
1705	GO:0008991	0.527984396854517	0.834612380011608	1	17	NA	NA
2231	GO:0016808	0.527984396854517	0.834612380011608	1	17	NA	NA
3194	GO:0051276	0.530330454742515	0.832464127768715	1	18	chromosome organization	BP
1820	GO:0009378	0.531604668667284	0.831534929842508	1	18	four-way junction helicase activity	MF
1392	GO:0008158	0.532482076669403	0.832438390663031	1	15	hedgehog receptor activity	MF
2260	GO:0016868	0.533119793460344	0.82768163686808	1	28	intramolecular transferase activity, phosphotransferases	MF
1384	GO:0008132	0.533862488373356	0.829880067304507	1	18	NA	NA
2851	GO:0042597	0.53540682643303	0.828332516575285	1	19	periplasmic space	CC
3077	GO:0047473	0.544436135542059	0.821985906134877	1	18	D-alanine-poly(phosphoribitol) ligase activity	MF
3246	GO:0070395	0.544436135542059	0.821985906134877	1	18	lipoteichoic acid biosynthetic process	BP
1397	GO:0008171	0.545171222828045	0.81822457884034	1	30	O-methyltransferase activity	MF
1538	GO:0008610	0.547960895769309	0.81727485518654	1	24	lipid biosynthetic process	BP
282	GO:0003993	0.549950078450229	0.815489995869075	1	25	acid phosphatase activity	MF
433	GO:0004249	0.557152267885111	0.813854728393736	1	15	NA	NA
1385	GO:0008133	0.557152267885111	0.813854728393736	1	15	NA	NA
1441	GO:0008319	0.557152267885111	0.813854728393736	1	15	NA	NA
2652	GO:0030402	0.557152267885111	0.813854728393736	1	15	NA	NA
1524	GO:0008565	0.55776889224663	0.670413850889867	3	91	protein transporter activity	MF
966	GO:0005783	0.560648049784611	0.667073218612639	3	107	endoplasmic reticulum	CC
1516	GO:0008536	0.561984782032369	0.808849365875326	1	17	Ran GTPase binding	MF
35	GO:0000155	0.562986228596964	0.805693881307282	1	23	phosphorelay sensor kinase activity	MF
989	GO:0005874	0.569304619768249	0.79698039658626	1	49	microtubule	CC
1174	GO:0006479	0.571779625646351	0.796932597395555	1	30	protein methylation	BP
1900	GO:0015031	0.579868134366905	0.694523314829137	2	81	protein transport	BP
270	GO:0003978	0.582295844853238	0.789151602791379	1	25	UDP-glucose 4-epimerase activity	MF
2784	GO:0035091	0.584476712960263	0.786803842063072	1	27	phosphatidylinositol binding	MF
3235	GO:0055085	0.584693037576785	0.511710147819757	18	546	transmembrane transport	BP
2154	GO:0016614	0.584706241864973	0.691714164538559	2	52	oxidoreductase activity, acting on CH-OH group of donors	MF
1108	GO:0006333	0.585171153823429	0.690796397885419	2	57	chromatin assembly or disassembly	BP
2226	GO:0016791	0.586768495370094	0.688709672897684	2	64	phosphatase activity	MF
1777	GO:0009236	0.589299103149036	0.638467422177581	3	114	cobalamin biosynthetic process	BP
1274	GO:0006810	0.589581805137573	0.499704559038467	21	693	transport	BP
435	GO:0004252	0.590135305705181	0.609083728857899	4	125	serine-type endopeptidase activity	MF
1993	GO:0015893	0.590449670110883	0.685167817558461	2	63	drug transport	BP
892	GO:0005338	0.590684978918099	0.779889758704573	1	36	nucleotide-sugar transmembrane transporter activity	MF
1985	GO:0015780	0.590684978918099	0.779889758704573	1	36	nucleotide-sugar transport	BP
2294	GO:0017004	0.592219411309719	0.77841443977748	1	37	cytochrome complex assembly	BP
1378	GO:0008115	0.592856401118841	0.781707602509004	1	20	sarcosine oxidase activity	MF
3016	GO:0046653	0.592856401118841	0.781707602509004	1	20	tetrahydrofolate metabolic process	BP
89	GO:0000785	0.596155082677449	0.679824978344404	2	59	chromatin	CC
972	GO:0005794	0.597704245729195	0.775236506910092	1	27	Golgi apparatus	CC
1050	GO:0006096	0.600715692351345	0.625476725620443	3	198	glycolytic process	BP
144	GO:0003697	0.603084465804267	0.771524839791112	1	23	single-stranded DNA binding	MF
145	GO:0003700	0.604881682180267	0.528435936835126	9	371	sequence-specific DNA binding transcription factor activity	MF
1965	GO:0015662	0.606258612185218	0.772007879124126	1	16	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	MF
2874	GO:0042952	0.611469818413675	0.761241331523199	1	35	beta-ketoadipate pathway	BP
3080	GO:0047570	0.611469818413675	0.761241331523199	1	35	3-oxoadipate enol-lactonase activity	MF
2021	GO:0015992	0.615658801791594	0.759998154732689	1	23	proton transport	BP
449	GO:0004299	0.617779961883129	0.756609071663438	1	28	NA	NA
1259	GO:0006754	0.619205719755597	0.757863398806316	1	20	ATP biosynthetic process	BP
2207	GO:0016758	0.619575148469779	0.656194588658088	2	57	transferase activity, transferring hexosyl groups	MF
460	GO:0004316	0.619687873071486	0.606981751490398	3	113	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	MF
445	GO:0004289	0.621630363784147	0.654553510406193	2	52	NA	NA
1603	GO:0008762	0.622401654001778	0.755336416662576	1	19	UDP-N-acetylmuramate dehydrogenase activity	MF
2323	GO:0017111	0.625637986007801	0.525434226953604	7	158	nucleoside-triphosphatase activity	MF
2631	GO:0030246	0.626886729112607	0.649401071680143	2	49	carbohydrate binding	MF
2241	GO:0016829	0.629062665549567	0.745579030375606	1	29	lyase activity	MF
918	GO:0005525	0.635318744218684	0.513554405094834	7	261	GTP binding	MF
1937	GO:0015238	0.636014018624306	0.589797128120849	3	102	drug transmembrane transporter activity	MF
1562	GO:0008681	0.63732184212419	0.738503720864676	1	25	2-octaprenyl-6-methoxyphenol hydroxylase activity	MF
448	GO:0004298	0.641881516519644	0.732260009086485	1	32	threonine-type endopeptidase activity	MF
139	GO:0003682	0.642169925300186	0.631706606089531	2	63	chromatin binding	MF
741	GO:0004725	0.646797561802276	0.727261870150362	1	32	protein tyrosine phosphatase activity	MF
2643	GO:0030288	0.647293706726053	0.725304414370518	1	42	outer membrane-bounded periplasmic space	CC
405	GO:0004177	0.647889685464085	0.727276446171938	1	27	aminopeptidase activity	MF
1283	GO:0006824	0.648356668345541	0.726798082632799	1	27	cobalt ion transport	BP
3209	GO:0051539	0.649750011383731	0.723866170576152	1	34	4 iron, 4 sulfur cluster binding	MF
1950	GO:0015440	0.651199728381554	0.722200072506244	1	35	peptide-transporting ATPase activity	MF
2580	GO:0019885	0.651199728381554	0.722200072506244	1	35	antigen processing and presentation of endogenous peptide antigen via MHC class I	BP
2827	GO:0042287	0.651199728381554	0.722200072506244	1	35	MHC protein binding	MF
2870	GO:0042825	0.651199728381554	0.722200072506244	1	35	TAP complex	CC
190	GO:0003858	0.65131138774574	0.620281982097737	2	89	3-hydroxybutyrate dehydrogenase activity	MF
994	GO:0005886	0.660592485784182	0.714040219054473	1	27	plasma membrane	CC
1877	GO:0009982	0.66061966295504	0.709905272690584	1	60	pseudouridine synthase activity	MF
111	GO:0001522	0.660663682732381	0.7098034494813	1	61	pseudouridine synthesis	BP
419	GO:0004198	0.662334562423166	0.713134086902233	1	24	calcium-dependent cysteine-type endopeptidase activity	MF
582	GO:0004497	0.663627402444951	0.608667418294877	2	55	monooxygenase activity	MF
424	GO:0004221	0.667167076443961	0.706239777537422	1	30	NA	NA
1184	GO:0006508	0.671114594466445	0.413440763636568	21	673	proteolysis	BP
2908	GO:0043565	0.673994999066705	0.696463015039414	1	45	sequence-specific DNA binding	MF
33	GO:0000151	0.674207130956019	0.470124725892432	7	323	ubiquitin ligase complex	CC
2913	GO:0043755	0.676087959546443	0.694136075355961	1	45	alpha-ribazole phosphatase activity	MF
3208	GO:0051537	0.677147704192709	0.692662099383978	1	48	2 iron, 2 sulfur cluster binding	MF
1456	GO:0008378	0.682314733578509	0.688312696892184	1	36	galactosyltransferase activity	MF
1167	GO:0006464	0.687132293945408	0.50177248313969	4	182	cellular protein modification process	BP
1841	GO:0009451	0.689290428753415	0.677888176473453	1	61	RNA modification	BP
69	GO:0000287	0.695734281928907	0.491325147597853	4	211	magnesium ion binding	MF
2186	GO:0016709	0.700352101683128	0.668868498001477	1	29	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	MF
28	GO:0000139	0.702229648405006	0.663590978792906	1	48	Golgi membrane	CC
1917	GO:0015095	0.704052526136316	0.662190480404239	1	41	magnesium ion transmembrane transporter activity	MF
1177	GO:0006486	0.705091154722186	0.558303068467767	2	75	protein glycosylation	BP
1026	GO:0006012	0.706971281107223	0.659790673283091	1	34	galactose metabolic process	BP
418	GO:0004197	0.71124670797954	0.454558021634548	5	148	cysteine-type endopeptidase activity	MF
1560	GO:0008678	0.71626374867064	0.646043554350009	1	52	2-deoxy-D-gluconate 3-dehydrogenase activity	MF
606	GO:0004553	0.717993305805862	0.432031415197739	6	169	hydrolase activity, hydrolyzing O-glycosyl compounds	MF
2269	GO:0016887	0.722942069967399	0.377641832869465	13	397	ATPase activity	MF
1939	GO:0015297	0.726105857965046	0.635069794541525	1	39	antiporter activity	MF
222	GO:0003900	0.72661422012353	0.633006400871911	1	51	NA	NA
223	GO:0003901	0.72661422012353	0.633006400871911	1	51	NA	NA
224	GO:0003902	0.72661422012353	0.633006400871911	1	51	NA	NA
1290	GO:0006855	0.729225742961032	0.631052285227669	1	39	drug transmembrane transport	BP
1255	GO:0006744	0.74336757019885	0.462149404948618	3	115	ubiquinone biosynthetic process	BP
823	GO:0004842	0.745918821410189	0.358817838969313	11	533	ubiquitin-protein transferase activity	MF
2626	GO:0030176	0.75074811423838	0.600943519143677	1	50	integral component of endoplasmic reticulum membrane	CC
2233	GO:0016811	0.751352368436678	0.599664508878672	1	55	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	MF
1415	GO:0008236	0.752283216921385	0.496572506812367	2	97	serine-type peptidase activity	MF
1119	GO:0006364	0.755346793234766	0.594028322632459	1	56	rRNA processing	BP
1604	GO:0008766	0.755750906024439	0.418698256297126	4	126	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	MF
2348	GO:0018169	0.755750906024439	0.418698256297126	4	126	ribosomal S6-glutamic acid ligase activity	MF
920	GO:0005529	0.755910355964088	0.595693579210306	1	36	NA	NA
1390	GO:0008146	0.755912803959944	0.593484655232594	1	53	sulfotransferase activity	MF
639	GO:0004600	0.762326995301157	0.582210150874068	1	100	NA	NA
2604	GO:0030051	0.762326995301157	0.582210150874068	1	100	NA	NA
2805	GO:0042027	0.762326995301157	0.582210150874068	1	100	NA	NA
2144	GO:0016567	0.770617959445701	0.340039730879119	9	460	protein ubiquitination	BP
1394	GO:0008168	0.77066487336764	0.365910240426118	6	286	methyltransferase activity	MF
2254	GO:0016853	0.770875177095726	0.47058940771853	2	109	isomerase activity	MF
1475	GO:0008425	0.77286850901976	0.569117214407164	1	53	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	MF
946	GO:0005694	0.774237869471005	0.5693694580667	1	36	chromosome	CC
1277	GO:0006813	0.774286562196481	0.466923517785934	2	80	potassium ion transport	BP
1970	GO:0015693	0.77596317667929	0.565267400044152	1	46	magnesium ion transport	BP
1138	GO:0006414	0.784787881418287	0.552657925724895	1	41	translational elongation	BP
1245	GO:0006662	0.786079696503913	0.548174523679708	1	68	glycerol ether metabolic process	BP
2267	GO:0016881	0.786662373820544	0.377723468552562	4	132	acid-amino acid ligase activity	MF
1353	GO:0007264	0.789029770666963	0.543314216070093	1	74	small GTPase mediated signal transduction	BP
1405	GO:0008186	0.791167443456661	0.444262897094162	2	58	RNA-dependent ATPase activity	MF
1955	GO:0015462	0.791167443456661	0.444262897094162	2	58	protein-transmembrane transporting ATPase activity	MF
1960	GO:0015616	0.791167443456661	0.444262897094162	2	58	DNA translocase activity	MF
2324	GO:0017116	0.791167443456661	0.444262897094162	2	58	single-stranded DNA-dependent ATP-dependent DNA helicase activity	MF
2854	GO:0042624	0.791167443456661	0.444262897094162	2	58	ATPase activity, uncoupled	MF
2855	GO:0042625	0.791167443456661	0.444262897094162	2	58	ATPase activity, coupled to transmembrane movement of ions	MF
2853	GO:0042623	0.791901745582483	0.443082047557315	2	59	ATPase activity, coupled	MF
1829	GO:0009408	0.793417211237622	0.393729595080548	3	154	response to heat	BP
240	GO:0003924	0.800238465304623	0.358303879946593	4	177	GTPase activity	MF
2958	GO:0045454	0.801872945452502	0.424990841103212	2	133	cell redox homeostasis	BP
158	GO:0003746	0.801948639015646	0.526454600429713	1	37	translation elongation factor activity	MF
869	GO:0005215	0.809592469066007	0.28152618601632	11	426	transporter activity	MF
2599	GO:0030001	0.811352274886943	0.508541127417662	1	57	metal ion transport	BP
447	GO:0004295	0.812160091432616	0.507457197893212	1	54	NA	NA
2223	GO:0016788	0.81516701587409	0.405847106688095	2	92	hydrolase activity, acting on ester bonds	MF
1250	GO:0006725	0.818511020139904	0.49738908594386	1	48	cellular aromatic compound metabolic process	BP
879	GO:0005249	0.822205322209496	0.490736607524767	1	51	voltage-gated potassium channel activity	MF
1374	GO:0008094	0.825361104172152	0.391332025295082	2	66	DNA-dependent ATPase activity	MF
1412	GO:0008233	0.826467954783726	0.48270317499265	1	58	peptidase activity	MF
1117	GO:0006355	0.829690641313171	0.245701705258047	14	652	regulation of transcription, DNA-templated	BP
990	GO:0005875	0.830459889739163	0.476433734618817	1	50	microtubule associated complex	CC
980	GO:0005840	0.834429699896994	0.308691256482477	4	296	ribosome	CC
2084	GO:0016301	0.834709220094039	0.468548418305499	1	53	kinase activity	MF
590	GO:0004518	0.851816498219931	0.435573626591531	1	71	nuclease activity	MF
156	GO:0003735	0.851980410488831	0.282513524972745	4	307	structural constituent of ribosome	MF
1543	GO:0008643	0.852473516313818	0.434810095513614	1	63	carbohydrate transport	BP
1130	GO:0006397	0.859794938214828	0.331553485385565	2	135	mRNA processing	BP
1323	GO:0007018	0.860432133890138	0.331092919804082	2	107	microtubule-based movement	BP
2206	GO:0016757	0.860845701018943	0.330844453471704	2	93	transferase activity, transferring glycosyl groups	MF
221	GO:0003899	0.865022728411475	0.409657190347906	1	73	DNA-directed RNA polymerase activity	MF
949	GO:0005737	0.869056608283092	0.183318559242537	21	772	cytoplasm	CC
914	GO:0005515	0.871919566560246	0.155384661969298	83	3186	protein binding	MF
1902	GO:0015036	0.877433941338792	0.385833873721731	1	51	disulfide oxidoreductase activity	MF
160	GO:0003755	0.878784192075551	0.379802275432917	1	125	peptidyl-prolyl cis-trans isomerase activity	MF
1901	GO:0015035	0.88331974776491	0.370857522326855	1	94	protein disulfide oxidoreductase activity	MF
2693	GO:0031072	0.886192574981644	0.283902734091983	2	144	heat shock protein binding	MF
1364	GO:0008017	0.88874710372063	0.360627942934919	1	61	microtubule binding	MF
293	GO:0004004	0.89131874534787	0.275770071268747	2	85	ATP-dependent RNA helicase activity	MF
3102	GO:0048037	0.90218319091815	0.329692211548179	1	69	cofactor binding	MF
2856	GO:0042626	0.903438716169311	0.188985249436852	5	201	ATPase activity, coupled to transmembrane movement of substances	MF
893	GO:0005351	0.903629933912717	0.326045683813643	1	74	sugar:proton symporter activity	MF
1099	GO:0006289	0.904123982234027	0.324344049319225	1	87	nucleotide-excision repair	BP
1009	GO:0005975	0.908376643728398	0.160387414308651	8	324	carbohydrate metabolic process	BP
1367	GO:0008033	0.915500448067442	0.296757795313562	1	91	tRNA processing	BP
1424	GO:0008270	0.925070569640183	0.10630000158233	27	1133	zinc ion binding	MF
883	GO:0005279	0.92591281927502	0.271162363353608	1	69	NA	NA
1735	GO:0009058	0.927767441288353	0.158262241943421	4	208	biosynthetic process	BP
42	GO:0000166	0.93082592004373	0.119377723211698	10	344	nucleotide binding	MF
1293	GO:0006865	0.931875696322023	0.25520976104094	1	71	amino acid transport	BP
1334	GO:0007062	0.934032435439802	0.249925278366309	1	61	sister chromatid cohesion	BP
1165	GO:0006457	0.938668859113916	0.121892513137087	6	428	protein folding	BP
1129	GO:0006396	0.945630209501446	0.215249326993815	1	115	RNA processing	BP
2639	GO:0030261	0.946437866979038	0.214338802162294	1	67	chromosome condensation	BP
164	GO:0003777	0.948932448303939	0.20625197072437	1	83	microtubule motor activity	MF
928	GO:0005622	0.950561354900389	0.0883539897715546	10	583	intracellular	CC
1186	GO:0006511	0.951827892169469	0.197007501144805	1	101	ubiquitin-dependent protein catabolic process	BP
1136	GO:0006412	0.952967407429888	0.110127312189999	4	344	translation	BP
2193	GO:0016740	0.953073111600937	0.142653017386221	2	150	transferase activity	MF
2543	GO:0019538	0.960531239172145	0.169396563041141	1	111	protein metabolic process	BP
94	GO:0000810	0.964881392484847	0.156005379854725	1	71	diacylglycerol diphosphate phosphatase activity	MF
776	GO:0004787	0.964881392484847	0.156005379854725	1	71	thiamine-pyrophosphatase activity	MF
1584	GO:0008722	0.964881392484847	0.156005379854725	1	71	NA	NA
1600	GO:0008758	0.964881392484847	0.156005379854725	1	71	UDP-2,3-diacylglucosamine hydrolase activity	MF
1615	GO:0008796	0.964881392484847	0.156005379854725	1	71	bis(5'-nucleosyl)-tetraphosphatase activity	MF
1631	GO:0008828	0.964881392484847	0.156005379854725	1	71	dATP pyrophosphohydrolase activity	MF
2498	GO:0019176	0.964881392484847	0.156005379854725	1	71	dihydroneopterin monophosphate phosphatase activity	MF
2499	GO:0019177	0.964881392484847	0.156005379854725	1	71	dihydroneopterin triphosphate pyrophosphohydrolase activity	MF
917	GO:0005524	0.964936523112597	0.0469660433866434	61	2288	ATP binding	MF
