category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
840	GO:0004871	1	1	0	75	signal transducer activity	MF
841	GO:0004872	1	1	0	19	receptor activity	MF
842	GO:0004888	1	1	0	6	transmembrane signaling receptor activity	MF
843	GO:0004889	1	1	0	3	acetylcholine-activated cation-selective channel activity	MF
844	GO:0004890	1	1	0	2	GABA-A receptor activity	MF
845	GO:0004930	1	1	0	7	G-protein coupled receptor activity	MF
846	GO:0004931	1	1	0	1	extracellular ATP-gated cation channel activity	MF
847	GO:0004952	1	1	0	1	dopamine neurotransmitter receptor activity	MF
848	GO:0004969	1	1	0	2	histamine receptor activity	MF
849	GO:0004970	1	1	0	1	ionotropic glutamate receptor activity	MF
850	GO:0005006	1	1	0	1	epidermal growth factor-activated receptor activity	MF
851	GO:0005044	1	1	0	3	scavenger receptor activity	MF
852	GO:0005047	1	1	0	3	signal recognition particle binding	MF
853	GO:0005055	1	1	0	1	laminin receptor activity	MF
854	GO:0005057	1	1	0	1	receptor signaling protein activity	MF
855	GO:0005085	1	1	0	3	guanyl-nucleotide exchange factor activity	MF
856	GO:0005086	1	1	0	18	ARF guanyl-nucleotide exchange factor activity	MF
857	GO:0005089	1	1	0	7	Rho guanyl-nucleotide exchange factor activity	MF
858	GO:0005093	1	1	0	2	Rab GDP-dissociation inhibitor activity	MF
859	GO:0005094	1	1	0	1	Rho GDP-dissociation inhibitor activity	MF
860	GO:0005096	1	1	0	21	GTPase activator activity	MF
861	GO:0005164	1	1	0	1	tumor necrosis factor receptor binding	MF
862	GO:0005179	1	1	0	21	hormone activity	MF
863	GO:0005184	1	1	0	2	neuropeptide hormone activity	MF
864	GO:0005185	1	1	0	1	neurohypophyseal hormone activity	MF
865	GO:0005198	1	1	0	80	structural molecule activity	MF
866	GO:0005199	1	1	0	43	structural constituent of cell wall	MF
867	GO:0005200	1	1	0	25	structural constituent of cytoskeleton	MF
868	GO:0005201	1	1	0	1	extracellular matrix structural constituent	MF
869	GO:0005215	1	1	0	426	transporter activity	MF
870	GO:0005216	1	1	0	185	ion channel activity	MF
871	GO:0005219	1	1	0	1	ryanodine-sensitive calcium-release channel activity	MF
872	GO:0005220	1	1	0	1	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	MF
873	GO:0005230	1	1	0	9	extracellular ligand-gated ion channel activity	MF
874	GO:0005234	1	1	0	1	extracellular-glutamate-gated ion channel activity	MF
875	GO:0005242	1	1	0	4	inward rectifier potassium channel activity	MF
876	GO:0005245	1	1	0	2	voltage-gated calcium channel activity	MF
877	GO:0005247	1	1	0	17	voltage-gated chloride channel activity	MF
878	GO:0005248	1	1	0	2	voltage-gated sodium channel activity	MF
879	GO:0005249	1	1	0	51	voltage-gated potassium channel activity	MF
880	GO:0005261	1	1	0	26	cation channel activity	MF
881	GO:0005262	1	1	0	3	calcium channel activity	MF
882	GO:0005267	1	1	0	18	potassium channel activity	MF
883	GO:0005279	1	1	0	69	NA	NA
884	GO:0005283	1	1	0	2	sodium:amino acid symporter activity	MF
885	GO:0005298	1	1	0	4	proline:sodium symporter activity	MF
886	GO:0005315	1	1	0	21	inorganic phosphate transmembrane transporter activity	MF
887	GO:0005319	1	1	0	2	lipid transporter activity	MF
888	GO:0005324	1	1	0	4	long-chain fatty acid transporter activity	MF
889	GO:0005328	1	1	0	3	neurotransmitter:sodium symporter activity	MF
890	GO:0005332	1	1	0	3	gamma-aminobutyric acid:sodium symporter activity	MF
891	GO:0005337	1	1	0	6	nucleoside transmembrane transporter activity	MF
892	GO:0005338	1	1	0	36	nucleotide-sugar transmembrane transporter activity	MF
893	GO:0005351	1	1	0	74	sugar:proton symporter activity	MF
894	GO:0005354	1	1	0	2	galactose transmembrane transporter activity	MF
895	GO:0005355	1	1	0	9	glucose transmembrane transporter activity	MF
896	GO:0005375	1	1	0	3	copper ion transmembrane transporter activity	MF
897	GO:0005385	1	1	0	6	zinc ion transmembrane transporter activity	MF
898	GO:0005386	1	1	0	1	NA	NA
899	GO:0005388	1	1	0	10	calcium-transporting ATPase activity	MF
900	GO:0005391	1	1	0	2	sodium:potassium-exchanging ATPase activity	MF
901	GO:0005415	1	1	0	2	nucleoside:sodium symporter activity	MF
902	GO:0005432	1	1	0	7	calcium:sodium antiporter activity	MF
903	GO:0005452	1	1	0	10	inorganic anion exchanger activity	MF
904	GO:0005471	1	1	0	4	ATP:ADP antiporter activity	MF
905	GO:0005478	1	1	0	3	NA	NA
906	GO:0005484	1	1	0	5	SNAP receptor activity	MF
907	GO:0005488	1	1	0	317	binding	MF
908	GO:0005489	1	1	0	191	NA	NA
909	GO:0005496	1	1	0	1	steroid binding	MF
910	GO:0005498	1	1	0	3	NA	NA
911	GO:0005506	1	1	0	188	iron ion binding	MF
912	GO:0005507	1	1	0	53	copper ion binding	MF
913	GO:0005509	1	1	0	478	calcium ion binding	MF
914	GO:0005515	1	1	0	3186	protein binding	MF
915	GO:0005516	1	1	0	6	calmodulin binding	MF
916	GO:0005520	1	1	0	2	insulin-like growth factor binding	MF
917	GO:0005524	1	1	0	2288	ATP binding	MF
918	GO:0005525	1	1	0	261	GTP binding	MF
919	GO:0005528	1	1	0	4	FK506 binding	MF
920	GO:0005529	1	1	0	36	NA	NA
921	GO:0005536	1	1	0	1	glucose binding	MF
922	GO:0005542	1	1	0	1	folic acid binding	MF
923	GO:0005543	1	1	0	8	phospholipid binding	MF
924	GO:0005554	1	1	0	108	NA	NA
925	GO:0005576	1	1	0	76	extracellular region	CC
926	GO:0005578	1	1	0	9	proteinaceous extracellular matrix	CC
927	GO:0005615	1	1	0	5	extracellular space	CC
928	GO:0005622	1	1	0	583	intracellular	CC
929	GO:0005634	1	1	0	939	nucleus	CC
930	GO:0005643	1	1	0	18	nuclear pore	CC
931	GO:0005658	1	1	0	4	alpha DNA polymerase:primase complex	CC
932	GO:0005660	1	1	0	1	NA	NA
933	GO:0005663	1	1	0	8	DNA replication factor C complex	CC
934	GO:0005664	1	1	0	2	nuclear origin of replication recognition complex	CC
935	GO:0005665	1	1	0	1	DNA-directed RNA polymerase II, core complex	CC
936	GO:0005666	1	1	0	3	DNA-directed RNA polymerase III complex	CC
937	GO:0005667	1	1	0	9	transcription factor complex	CC
938	GO:0005669	1	1	0	8	transcription factor TFIID complex	CC
939	GO:0005672	1	1	0	3	transcription factor TFIIA complex	CC
940	GO:0005673	1	1	0	1	transcription factor TFIIE complex	CC
941	GO:0005674	1	1	0	1	transcription factor TFIIF complex	CC
942	GO:0005677	1	1	0	17	chromatin silencing complex	CC
943	GO:0005680	1	1	0	9	anaphase-promoting complex	CC
944	GO:0005681	1	1	0	6	spliceosomal complex	CC
945	GO:0005685	1	1	0	1	U1 snRNP	CC
946	GO:0005694	1	1	0	36	chromosome	CC
947	GO:0005730	1	1	0	17	nucleolus	CC
948	GO:0005732	1	1	0	21	small nucleolar ribonucleoprotein complex	CC
949	GO:0005737	1	1	0	772	cytoplasm	CC
950	GO:0005739	1	1	0	46	mitochondrion	CC
951	GO:0005740	1	1	0	9	mitochondrial envelope	CC
952	GO:0005741	1	1	0	69	mitochondrial outer membrane	CC
953	GO:0005742	1	1	0	1	mitochondrial outer membrane translocase complex	CC
954	GO:0005743	1	1	0	62	mitochondrial inner membrane	CC
955	GO:0005744	1	1	0	5	mitochondrial inner membrane presequence translocase complex	CC
956	GO:0005746	1	1	0	1	mitochondrial respiratory chain	CC
957	GO:0005750	1	1	0	3	mitochondrial respiratory chain complex III	CC
958	GO:0005751	1	1	0	1	mitochondrial respiratory chain complex IV	CC
959	GO:0005758	1	1	0	1	mitochondrial intermembrane space	CC
960	GO:0005761	1	1	0	1	mitochondrial ribosome	CC
961	GO:0005764	1	1	0	12	lysosome	CC
962	GO:0005773	1	1	0	1	vacuole	CC
963	GO:0005777	1	1	0	11	peroxisome	CC
964	GO:0005778	1	1	0	2	peroxisomal membrane	CC
965	GO:0005779	1	1	0	3	integral component of peroxisomal membrane	CC
966	GO:0005783	1	1	0	107	endoplasmic reticulum	CC
967	GO:0005785	1	1	0	2	signal recognition particle receptor complex	CC
968	GO:0005786	1	1	0	16	signal recognition particle, endoplasmic reticulum targeting	CC
969	GO:0005787	1	1	0	3	signal peptidase complex	CC
970	GO:0005788	1	1	0	4	endoplasmic reticulum lumen	CC
971	GO:0005789	1	1	0	11	endoplasmic reticulum membrane	CC
972	GO:0005794	1	1	0	27	Golgi apparatus	CC
973	GO:0005801	1	1	0	5	cis-Golgi network	CC
974	GO:0005815	1	1	0	8	microtubule organizing center	CC
975	GO:0005829	1	1	0	7	cytosol	CC
976	GO:0005834	1	1	0	3	heterotrimeric G-protein complex	CC
977	GO:0005835	1	1	0	1	fatty acid synthase complex	CC
978	GO:0005838	1	1	0	1	proteasome regulatory particle	CC
979	GO:0005839	1	1	0	16	proteasome core complex	CC
980	GO:0005840	1	1	0	296	ribosome	CC
981	GO:0005846	1	1	0	2	nuclear cap binding complex	CC
982	GO:0005847	1	1	0	2	mRNA cleavage and polyadenylation specificity factor complex	CC
983	GO:0005850	1	1	0	1	eukaryotic translation initiation factor 2 complex	CC
984	GO:0005851	1	1	0	3	eukaryotic translation initiation factor 2B complex	CC
985	GO:0005852	1	1	0	13	eukaryotic translation initiation factor 3 complex	CC
986	GO:0005856	1	1	0	32	cytoskeleton	CC
987	GO:0005858	1	1	0	4	axonemal dynein complex	CC
988	GO:0005871	1	1	0	5	kinesin complex	CC
989	GO:0005874	1	1	0	49	microtubule	CC
990	GO:0005875	1	1	0	50	microtubule associated complex	CC
991	GO:0005882	1	1	0	1	intermediate filament	CC
992	GO:0005884	1	1	0	4	actin filament	CC
993	GO:0005885	1	1	0	8	Arp2/3 protein complex	CC
994	GO:0005886	1	1	0	27	plasma membrane	CC
995	GO:0005887	1	1	0	37	integral component of plasma membrane	CC
996	GO:0005891	1	1	0	2	voltage-gated calcium channel complex	CC
997	GO:0005938	1	1	0	1	cell cortex	CC
998	GO:0005942	1	1	0	1	phosphatidylinositol 3-kinase complex	CC
999	GO:0005945	1	1	0	3	6-phosphofructokinase complex	CC
1000	GO:0005949	1	1	0	2	NA	NA
1001	GO:0005952	1	1	0	52	cAMP-dependent protein kinase complex	CC
1002	GO:0005956	1	1	0	40	protein kinase CK2 complex	CC
1003	GO:0005960	1	1	0	2	glycine cleavage complex	CC
1004	GO:0005963	1	1	0	48	magnesium-dependent protein serine/threonine phosphatase complex	CC
1005	GO:0005964	1	1	0	1	phosphorylase kinase complex	CC
1006	GO:0005965	1	1	0	1	protein farnesyltransferase complex	CC
1007	GO:0005966	1	1	0	1	cyclic-nucleotide phosphodiesterase complex	CC
1008	GO:0005971	1	1	0	3	ribonucleoside-diphosphate reductase complex	CC
1009	GO:0005975	1	1	0	324	carbohydrate metabolic process	BP
1010	GO:0005976	1	1	0	1	polysaccharide metabolic process	BP
1011	GO:0005978	1	1	0	6	glycogen biosynthetic process	BP
1012	GO:0005980	1	1	0	1	glycogen catabolic process	BP
1013	GO:0005986	1	1	0	1	sucrose biosynthetic process	BP
1014	GO:0005990	1	1	0	1	lactose catabolic process	BP
1015	GO:0005991	1	1	0	8	trehalose metabolic process	BP
1016	GO:0005992	1	1	0	12	trehalose biosynthetic process	BP
1017	GO:0005993	1	1	0	1	trehalose catabolic process	BP
1018	GO:0005997	1	1	0	8	xylulose metabolic process	BP
1019	GO:0006000	1	1	0	8	fructose metabolic process	BP
1020	GO:0006002	1	1	0	4	fructose 6-phosphate metabolic process	BP
1021	GO:0006003	1	1	0	9	fructose 2,6-bisphosphate metabolic process	BP
1022	GO:0006004	1	1	0	1	fucose metabolic process	BP
1023	GO:0006006	1	1	0	9	glucose metabolic process	BP
1024	GO:0006007	1	1	0	1	glucose catabolic process	BP
1025	GO:0006011	1	1	0	9	UDP-glucose metabolic process	BP
1026	GO:0006012	1	1	0	34	galactose metabolic process	BP
1027	GO:0006013	1	1	0	1	mannose metabolic process	BP
1028	GO:0006014	1	1	0	18	D-ribose metabolic process	BP
1029	GO:0006015	1	1	0	3	5-phosphoribose 1-diphosphate biosynthetic process	BP
1030	GO:0006021	1	1	0	1	inositol biosynthetic process	BP
1031	GO:0006024	1	1	0	3	glycosaminoglycan biosynthetic process	BP
1032	GO:0006030	1	1	0	3	chitin metabolic process	BP
1033	GO:0006032	1	1	0	6	chitin catabolic process	BP
1034	GO:0006044	1	1	0	1	N-acetylglucosamine metabolic process	BP
1035	GO:0006064	1	1	0	1	glucuronate catabolic process	BP
1036	GO:0006066	1	1	0	1	alcohol metabolic process	BP
1037	GO:0006069	1	1	0	4	ethanol oxidation	BP
1038	GO:0006071	1	1	0	4	glycerol metabolic process	BP
1039	GO:0006072	1	1	0	18	glycerol-3-phosphate metabolic process	BP
1040	GO:0006075	1	1	0	3	(1->3)-beta-D-glucan biosynthetic process	BP
1041	GO:0006081	1	1	0	2	cellular aldehyde metabolic process	BP
1042	GO:0006082	1	1	0	1	organic acid metabolic process	BP
1043	GO:0006084	1	1	0	3	acetyl-CoA metabolic process	BP
1044	GO:0006086	1	1	0	2	acetyl-CoA biosynthetic process from pyruvate	BP
1045	GO:0006089	1	1	0	2	lactate metabolic process	BP
1046	GO:0006090	1	1	0	28	pyruvate metabolic process	BP
1047	GO:0006091	1	1	0	1	generation of precursor metabolites and energy	BP
1048	GO:0006092	1	1	0	2	NA	NA
1049	GO:0006094	1	1	0	15	gluconeogenesis	BP
1050	GO:0006096	1	1	0	198	glycolytic process	BP
1051	GO:0006097	1	1	0	4	glyoxylate cycle	BP
1052	GO:0006098	1	1	0	20	pentose-phosphate shunt	BP
1053	GO:0006099	1	1	0	35	tricarboxylic acid cycle	BP
1054	GO:0006100	1	1	0	3	NA	NA
1055	GO:0006102	1	1	0	1	isocitrate metabolic process	BP
1056	GO:0006106	1	1	0	5	fumarate metabolic process	BP
1057	GO:0006108	1	1	0	10	malate metabolic process	BP
1058	GO:0006118	1	1	0	476	NA	NA
1059	GO:0006120	1	1	0	3	mitochondrial electron transport, NADH to ubiquinone	BP
1060	GO:0006122	1	1	0	5	mitochondrial electron transport, ubiquinol to cytochrome c	BP
1061	GO:0006139	1	1	0	56	nucleobase-containing compound metabolic process	BP
1062	GO:0006144	1	1	0	1	purine nucleobase metabolic process	BP
1063	GO:0006146	1	1	0	1	adenine catabolic process	BP
1064	GO:0006147	1	1	0	4	guanine catabolic process	BP
1065	GO:0006163	1	1	0	5	purine nucleotide metabolic process	BP
1066	GO:0006164	1	1	0	15	purine nucleotide biosynthetic process	BP
1067	GO:0006165	1	1	0	11	nucleoside diphosphate phosphorylation	BP
1068	GO:0006166	1	1	0	7	purine ribonucleoside salvage	BP
1069	GO:0006168	1	1	0	5	adenine salvage	BP
1070	GO:0006171	1	1	0	3	cAMP biosynthetic process	BP
1071	GO:0006177	1	1	0	7	GMP biosynthetic process	BP
1072	GO:0006182	1	1	0	3	cGMP biosynthetic process	BP
1073	GO:0006183	1	1	0	12	GTP biosynthetic process	BP
1074	GO:0006188	1	1	0	1	IMP biosynthetic process	BP
1075	GO:0006189	1	1	0	10	'de novo' IMP biosynthetic process	BP
1076	GO:0006206	1	1	0	2	pyrimidine nucleobase metabolic process	BP
1077	GO:0006207	1	1	0	20	'de novo' pyrimidine nucleobase biosynthetic process	BP
1078	GO:0006212	1	1	0	18	uracil catabolic process	BP
1079	GO:0006220	1	1	0	1	pyrimidine nucleotide metabolic process	BP
1080	GO:0006221	1	1	0	18	pyrimidine nucleotide biosynthetic process	BP
1081	GO:0006222	1	1	0	4	UMP biosynthetic process	BP
1082	GO:0006223	1	1	0	3	uracil salvage	BP
1083	GO:0006228	1	1	0	12	UTP biosynthetic process	BP
1084	GO:0006229	1	1	0	1	dUTP biosynthetic process	BP
1085	GO:0006231	1	1	0	4	dTMP biosynthetic process	BP
1086	GO:0006233	1	1	0	3	dTDP biosynthetic process	BP
1087	GO:0006235	1	1	0	2	dTTP biosynthetic process	BP
1088	GO:0006241	1	1	0	12	CTP biosynthetic process	BP
1089	GO:0006259	1	1	0	29	DNA metabolic process	BP
1090	GO:0006260	1	1	0	125	DNA replication	BP
1091	GO:0006261	1	1	0	7	DNA-dependent DNA replication	BP
1092	GO:0006265	1	1	0	23	DNA topological change	BP
1093	GO:0006268	1	1	0	20	DNA unwinding involved in DNA replication	BP
1094	GO:0006269	1	1	0	5	DNA replication, synthesis of RNA primer	BP
1095	GO:0006270	1	1	0	12	DNA replication initiation	BP
1096	GO:0006275	1	1	0	1	regulation of DNA replication	BP
1097	GO:0006281	1	1	0	301	DNA repair	BP
1098	GO:0006284	1	1	0	17	base-excision repair	BP
1099	GO:0006289	1	1	0	87	nucleotide-excision repair	BP
1100	GO:0006298	1	1	0	19	mismatch repair	BP
1101	GO:0006302	1	1	0	33	double-strand break repair	BP
1102	GO:0006303	1	1	0	6	double-strand break repair via nonhomologous end joining	BP
1103	GO:0006304	1	1	0	4	DNA modification	BP
1104	GO:0006306	1	1	0	52	DNA methylation	BP
1105	GO:0006308	1	1	0	1	DNA catabolic process	BP
1106	GO:0006310	1	1	0	188	DNA recombination	BP
1107	GO:0006313	1	1	0	2	transposition, DNA-mediated	BP
1108	GO:0006333	1	1	0	57	chromatin assembly or disassembly	BP
1109	GO:0006334	1	1	0	43	nucleosome assembly	BP
1110	GO:0006338	1	1	0	11	chromatin remodeling	BP
1111	GO:0006342	1	1	0	17	chromatin silencing	BP
1112	GO:0006350	1	1	0	27	NA	NA
1113	GO:0006351	1	1	0	56	transcription, DNA-templated	BP
1114	GO:0006352	1	1	0	23	DNA-templated transcription, initiation	BP
1115	GO:0006353	1	1	0	1	DNA-templated transcription, termination	BP
1116	GO:0006354	1	1	0	5	DNA-templated transcription, elongation	BP
1117	GO:0006355	1	1	0	652	regulation of transcription, DNA-templated	BP
1118	GO:0006357	1	1	0	7	regulation of transcription from RNA polymerase II promoter	BP
1119	GO:0006364	1	1	0	56	rRNA processing	BP
1120	GO:0006366	1	1	0	3	transcription from RNA polymerase II promoter	BP
1121	GO:0006367	1	1	0	8	transcription initiation from RNA polymerase II promoter	BP
1122	GO:0006368	1	1	0	3	transcription elongation from RNA polymerase II promoter	BP
1123	GO:0006370	1	1	0	4	7-methylguanosine mRNA capping	BP
1124	GO:0006376	1	1	0	1	mRNA splice site selection	BP
1125	GO:0006378	1	1	0	4	mRNA polyadenylation	BP
1126	GO:0006379	1	1	0	2	mRNA cleavage	BP
1127	GO:0006383	1	1	0	3	transcription from RNA polymerase III promoter	BP
1128	GO:0006388	1	1	0	6	tRNA splicing, via endonucleolytic cleavage and ligation	BP
1129	GO:0006396	1	1	0	115	RNA processing	BP
1130	GO:0006397	1	1	0	135	mRNA processing	BP
1131	GO:0006400	1	1	0	37	tRNA modification	BP
1132	GO:0006401	1	1	0	18	RNA catabolic process	BP
1133	GO:0006402	1	1	0	27	mRNA catabolic process	BP
1134	GO:0006405	1	1	0	3	RNA export from nucleus	BP
1135	GO:0006406	1	1	0	2	mRNA export from nucleus	BP
1136	GO:0006412	1	1	0	344	translation	BP
1137	GO:0006413	1	1	0	35	translational initiation	BP
1138	GO:0006414	1	1	0	41	translational elongation	BP
1139	GO:0006415	1	1	0	20	translational termination	BP
1140	GO:0006417	1	1	0	1	regulation of translation	BP
1141	GO:0006418	1	1	0	82	tRNA aminoacylation for protein translation	BP
1142	GO:0006419	1	1	0	3	alanyl-tRNA aminoacylation	BP
1143	GO:0006420	1	1	0	3	arginyl-tRNA aminoacylation	BP
1144	GO:0006421	1	1	0	6	asparaginyl-tRNA aminoacylation	BP
1145	GO:0006422	1	1	0	7	aspartyl-tRNA aminoacylation	BP
1146	GO:0006423	1	1	0	17	cysteinyl-tRNA aminoacylation	BP
1147	GO:0006424	1	1	0	6	glutamyl-tRNA aminoacylation	BP
1148	GO:0006425	1	1	0	4	glutaminyl-tRNA aminoacylation	BP
1149	GO:0006426	1	1	0	6	glycyl-tRNA aminoacylation	BP
1150	GO:0006427	1	1	0	9	histidyl-tRNA aminoacylation	BP
1151	GO:0006428	1	1	0	13	isoleucyl-tRNA aminoacylation	BP
1152	GO:0006429	1	1	0	11	leucyl-tRNA aminoacylation	BP
1153	GO:0006430	1	1	0	7	lysyl-tRNA aminoacylation	BP
1154	GO:0006431	1	1	0	19	methionyl-tRNA aminoacylation	BP
1155	GO:0006432	1	1	0	9	phenylalanyl-tRNA aminoacylation	BP
1156	GO:0006433	1	1	0	11	prolyl-tRNA aminoacylation	BP
1157	GO:0006434	1	1	0	6	seryl-tRNA aminoacylation	BP
1158	GO:0006435	1	1	0	13	threonyl-tRNA aminoacylation	BP
1159	GO:0006436	1	1	0	4	tryptophanyl-tRNA aminoacylation	BP
1160	GO:0006437	1	1	0	7	tyrosyl-tRNA aminoacylation	BP
1161	GO:0006438	1	1	0	12	valyl-tRNA aminoacylation	BP
1162	GO:0006446	1	1	0	6	regulation of translational initiation	BP
1163	GO:0006450	1	1	0	3	regulation of translational fidelity	BP
1164	GO:0006452	1	1	0	1	translational frameshifting	BP
1165	GO:0006457	1	1	0	428	protein folding	BP
1166	GO:0006461	1	1	0	14	protein complex assembly	BP
1167	GO:0006464	1	1	0	182	cellular protein modification process	BP
1168	GO:0006465	1	1	0	10	signal peptide processing	BP
1169	GO:0006468	1	1	0	668	protein phosphorylation	BP
1170	GO:0006470	1	1	0	103	protein dephosphorylation	BP
1171	GO:0006471	1	1	0	20	protein ADP-ribosylation	BP
1172	GO:0006474	1	1	0	44	N-terminal protein amino acid acetylation	BP
1173	GO:0006476	1	1	0	3	protein deacetylation	BP
1174	GO:0006479	1	1	0	30	protein methylation	BP
1175	GO:0006480	1	1	0	2	N-terminal protein amino acid methylation	BP
1176	GO:0006481	1	1	0	3	C-terminal protein methylation	BP
1177	GO:0006486	1	1	0	75	protein glycosylation	BP
1178	GO:0006487	1	1	0	11	protein N-linked glycosylation	BP
1179	GO:0006488	1	1	0	1	dolichol-linked oligosaccharide biosynthetic process	BP
1180	GO:0006491	1	1	0	3	N-glycan processing	BP
1181	GO:0006493	1	1	0	3	protein O-linked glycosylation	BP
1182	GO:0006499	1	1	0	2	N-terminal protein myristoylation	BP
1183	GO:0006505	1	1	0	2	GPI anchor metabolic process	BP
1184	GO:0006508	1	1	0	673	proteolysis	BP
1185	GO:0006510	1	1	0	2	NA	NA
1186	GO:0006511	1	1	0	101	ubiquitin-dependent protein catabolic process	BP
1187	GO:0006512	1	1	0	78	NA	NA
1188	GO:0006515	1	1	0	4	misfolded or incompletely synthesized protein catabolic process	BP
1189	GO:0006516	1	1	0	2	glycoprotein catabolic process	BP
1190	GO:0006518	1	1	0	1	peptide metabolic process	BP
1191	GO:0006519	1	1	0	1	NA	NA
1192	GO:0006520	1	1	0	85	cellular amino acid metabolic process	BP
1193	GO:0006522	1	1	0	3	alanine metabolic process	BP
1194	GO:0006525	1	1	0	14	arginine metabolic process	BP
1195	GO:0006526	1	1	0	14	arginine biosynthetic process	BP
1196	GO:0006527	1	1	0	7	arginine catabolic process	BP
1197	GO:0006528	1	1	0	3	asparagine metabolic process	BP
1198	GO:0006529	1	1	0	7	asparagine biosynthetic process	BP
1199	GO:0006531	1	1	0	6	aspartate metabolic process	BP
1200	GO:0006534	1	1	0	7	cysteine metabolic process	BP
1201	GO:0006535	1	1	0	28	cysteine biosynthetic process from serine	BP
1202	GO:0006536	1	1	0	3	glutamate metabolic process	BP
1203	GO:0006537	1	1	0	19	glutamate biosynthetic process	BP
1204	GO:0006541	1	1	0	14	glutamine metabolic process	BP
1205	GO:0006542	1	1	0	7	glutamine biosynthetic process	BP
1206	GO:0006544	1	1	0	3	glycine metabolic process	BP
1207	GO:0006545	1	1	0	1	glycine biosynthetic process	BP
1208	GO:0006546	1	1	0	8	glycine catabolic process	BP
1209	GO:0006548	1	1	0	2	histidine catabolic process	BP
1210	GO:0006555	1	1	0	5	methionine metabolic process	BP
1211	GO:0006556	1	1	0	2	S-adenosylmethionine biosynthetic process	BP
1212	GO:0006559	1	1	0	2	L-phenylalanine catabolic process	BP
1213	GO:0006561	1	1	0	9	proline biosynthetic process	BP
1214	GO:0006562	1	1	0	2	proline catabolic process	BP
1215	GO:0006563	1	1	0	2	L-serine metabolic process	BP
1216	GO:0006564	1	1	0	18	L-serine biosynthetic process	BP
1217	GO:0006566	1	1	0	2	threonine metabolic process	BP
1218	GO:0006567	1	1	0	29	threonine catabolic process	BP
1219	GO:0006568	1	1	0	4	tryptophan metabolic process	BP
1220	GO:0006569	1	1	0	3	tryptophan catabolic process	BP
1221	GO:0006570	1	1	0	4	tyrosine metabolic process	BP
1222	GO:0006571	1	1	0	1	tyrosine biosynthetic process	BP
1223	GO:0006572	1	1	0	1	tyrosine catabolic process	BP
1224	GO:0006573	1	1	0	3	valine metabolic process	BP
1225	GO:0006584	1	1	0	1	catecholamine metabolic process	BP
1226	GO:0006591	1	1	0	1	ornithine metabolic process	BP
1227	GO:0006596	1	1	0	8	polyamine biosynthetic process	BP
1228	GO:0006597	1	1	0	1	spermine biosynthetic process	BP
1229	GO:0006605	1	1	0	9	protein targeting	BP
1230	GO:0006606	1	1	0	12	protein import into nucleus	BP
1231	GO:0006614	1	1	0	16	SRP-dependent cotranslational protein targeting to membrane	BP
1232	GO:0006621	1	1	0	3	protein retention in ER lumen	BP
1233	GO:0006625	1	1	0	2	protein targeting to peroxisome	BP
1234	GO:0006626	1	1	0	7	protein targeting to mitochondrion	BP
1235	GO:0006627	1	1	0	3	protein processing involved in protein targeting to mitochondrion	BP
1236	GO:0006629	1	1	0	136	lipid metabolic process	BP
1237	GO:0006631	1	1	0	16	fatty acid metabolic process	BP
1238	GO:0006633	1	1	0	249	fatty acid biosynthetic process	BP
1239	GO:0006635	1	1	0	34	fatty acid beta-oxidation	BP
1240	GO:0006636	1	1	0	13	unsaturated fatty acid biosynthetic process	BP
1241	GO:0006637	1	1	0	3	acyl-CoA metabolic process	BP
1242	GO:0006644	1	1	0	1	phospholipid metabolic process	BP
1243	GO:0006650	1	1	0	1	glycerophospholipid metabolic process	BP
1244	GO:0006661	1	1	0	4	phosphatidylinositol biosynthetic process	BP
1245	GO:0006662	1	1	0	68	glycerol ether metabolic process	BP
1246	GO:0006665	1	1	0	7	sphingolipid metabolic process	BP
1247	GO:0006672	1	1	0	4	ceramide metabolic process	BP
1248	GO:0006685	1	1	0	1	sphingomyelin catabolic process	BP
1249	GO:0006694	1	1	0	35	steroid biosynthetic process	BP
1250	GO:0006725	1	1	0	48	cellular aromatic compound metabolic process	BP
1251	GO:0006729	1	1	0	4	tetrahydrobiopterin biosynthetic process	BP
1252	GO:0006730	1	1	0	12	one-carbon metabolic process	BP
1253	GO:0006740	1	1	0	1	NADPH regeneration	BP
1254	GO:0006741	1	1	0	1	NADP biosynthetic process	BP
1255	GO:0006744	1	1	0	115	ubiquinone biosynthetic process	BP
1256	GO:0006747	1	1	0	1	FAD biosynthetic process	BP
1257	GO:0006749	1	1	0	12	glutathione metabolic process	BP
1258	GO:0006750	1	1	0	18	glutathione biosynthetic process	BP
1259	GO:0006754	1	1	0	20	ATP biosynthetic process	BP
1260	GO:0006760	1	1	0	2	folic acid-containing compound metabolic process	BP
1261	GO:0006772	1	1	0	6	thiamine metabolic process	BP
1262	GO:0006777	1	1	0	26	Mo-molybdopterin cofactor biosynthetic process	BP
1263	GO:0006779	1	1	0	33	porphyrin-containing compound biosynthetic process	BP
1264	GO:0006783	1	1	0	6	heme biosynthetic process	BP
1265	GO:0006784	1	1	0	1	heme a biosynthetic process	BP
1266	GO:0006788	1	1	0	5	heme oxidation	BP
1267	GO:0006790	1	1	0	18	sulfur compound metabolic process	BP
1268	GO:0006793	1	1	0	1	phosphorus metabolic process	BP
1269	GO:0006796	1	1	0	5	phosphate-containing compound metabolic process	BP
