category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
2035	GO:0016052	0.227783677623528	0.975595522219883	1	7	carbohydrate catabolic process	BP
1943	GO:0015377	0.230069294553664	0.977990641193788	1	4	cation:chloride symporter activity	MF
2084	GO:0016301	0.230826695079267	0.901703179282728	4	53	kinase activity	MF
346	GO:0004084	0.233244143759564	0.975008340859029	1	6	branched-chain-amino-acid transaminase activity	MF
1743	GO:0009081	0.233244143759564	0.975008340859029	1	6	branched-chain amino acid metabolic process	BP
3099	GO:0048001	0.235363239087685	0.974526937636089	1	6	erythrose-4-phosphate dehydrogenase activity	MF
562	GO:0004463	0.237226040603508	0.978968824252875	1	3	leukotriene-A4 hydrolase activity	MF
2304	GO:0017048	0.237423943074198	0.975017616572749	1	5	Rho GTPase binding	MF
677	GO:0004652	0.239969247851394	0.975936165275085	1	4	polynucleotide adenylyltransferase activity	MF
2614	GO:0030130	0.241051468681275	0.975705335471072	1	4	clathrin coat of trans-Golgi network vesicle	CC
344	GO:0004076	0.241633652824809	0.975580647604538	1	4	biotin synthase activity	MF
948	GO:0005732	0.244640920164237	0.968753846693859	1	21	small nucleolar ribonucleoprotein complex	CC
975	GO:0005829	0.24544850739118	0.971433157566753	1	7	cytosol	CC
1057	GO:0006108	0.245520319076188	0.970104791858144	1	10	malate metabolic process	BP
775	GO:0004785	0.247041614104097	0.97178175256076	1	6	NA	NA
791	GO:0004806	0.25267930895913	0.905866196473253	3	31	triglyceride lipase activity	MF
2559	GO:0019700	0.252685054253455	0.973145296734953	1	4	organic phosphonate catabolic process	BP
1996	GO:0015914	0.253111397086617	0.973048722813536	1	4	phospholipid transport	BP
1858	GO:0009613	0.253132432950061	0.973043952755821	1	4	NA	NA
1477	GO:0008440	0.256452764161019	0.96945462640712	1	6	inositol-1,4,5-trisphosphate 3-kinase activity	MF
2434	GO:0018667	0.256705126209487	0.972226874073921	1	4	cyclohexanone monooxygenase activity	MF
1541	GO:0008616	0.257980326743926	0.969067114652209	1	6	queuosine biosynthetic process	BP
407	GO:0004179	0.259624639689591	0.971548894617792	1	4	NA	NA
1392	GO:0008158	0.260008794751905	0.928247270888165	2	15	hedgehog receptor activity	MF
1280	GO:0006817	0.261372946786686	0.900554865363253	3	34	phosphate ion transport	BP
1822	GO:0009381	0.261684959725219	0.926083903211029	2	19	excinuclease ABC activity	MF
353	GO:0004096	0.261702752626968	0.968111276750311	1	6	catalase activity	MF
290	GO:0004000	0.261721223471997	0.965206286331235	1	12	adenosine deaminase activity	MF
1604	GO:0008766	0.263814845730871	0.839437822039856	9	126	UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity	MF
2348	GO:0018169	0.263814845730871	0.839437822039856	9	126	ribosomal S6-glutamic acid ligase activity	MF
2211	GO:0016765	0.264701959823279	0.924403217314396	2	20	transferase activity, transferring alkyl or aryl (other than methyl) groups	MF
2137	GO:0016507	0.268095636236975	0.921489116560011	2	27	mitochondrial fatty acid beta-oxidation multienzyme complex	CC
2851	GO:0042597	0.269105431776251	0.922573375609941	2	19	periplasmic space	CC
15	GO:0000074	0.269878145562612	0.921270602200817	2	23	NA	NA
1001	GO:0005952	0.271175925535976	0.876832729579324	4	52	cAMP-dependent protein kinase complex	CC
2793	GO:0035556	0.271446931367333	0.863830254363751	5	65	intracellular signal transduction	BP
1535	GO:0008603	0.275047754776466	0.874265767027033	4	53	cAMP-dependent protein kinase regulator activity	MF
120	GO:0001671	0.27538215612131	0.963532959833545	1	7	ATPase activator activity	MF
68	GO:0000286	0.275886001115057	0.965624108519508	1	5	alanine dehydrogenase activity	MF
1205	GO:0006542	0.276186884312257	0.963305500440271	1	7	glutamine biosynthetic process	BP
485	GO:0004351	0.279807555330898	0.964570338962706	1	5	glutamate decarboxylase activity	MF
583	GO:0004499	0.280115252579396	0.918309653048792	2	16	N,N-dimethylaniline monooxygenase activity	MF
2994	GO:0046416	0.281098730595539	0.961180812090468	1	8	D-amino acid metabolic process	BP
2169	GO:0016645	0.28218452266255	0.915661823196276	2	21	oxidoreductase activity, acting on the CH-NH group of donors	MF
2671	GO:0030693	0.284749927909107	0.960097400072056	1	8	NA	NA
3015	GO:0046618	0.284818207988878	0.88604415262402	3	41	drug export	BP
1528	GO:0008570	0.285092077652084	0.965235328961307	1	4	NA	NA
9	GO:0000042	0.287278155045234	0.960088339219484	1	7	protein targeting to Golgi	BP
2583	GO:0019898	0.287634562147789	0.957217356951066	1	13	extrinsic component of membrane	CC
3159	GO:0050661	0.288381308007396	0.841511011057526	6	83	NADP binding	MF
786	GO:0004800	0.289163799941445	0.958764990375293	1	8	thyroxine 5'-deiodinase activity	MF
1255	GO:0006744	0.289260693748936	0.831975153038726	7	115	ubiquinone biosynthetic process	BP
920	GO:0005529	0.292911042941338	0.881723585817165	3	36	NA	NA
294	GO:0004008	0.295147480407554	0.962540752191171	1	4	copper-exporting ATPase activity	MF
351	GO:0004091	0.295197775797668	0.958759377701694	1	6	NA	NA
761	GO:0004759	0.295197775797668	0.958759377701694	1	6	NA	NA
103	GO:0000981	0.29681237096942	0.958273699756229	1	6	sequence-specific DNA binding RNA polymerase II transcription factor activity	MF
1745	GO:0009085	0.297342034478973	0.908549795575867	2	19	lysine biosynthetic process	BP
930	GO:0005643	0.298047262285177	0.908533845053792	2	18	nuclear pore	CC
912	GO:0005507	0.299043854827027	0.858436827463776	4	53	copper ion binding	MF
282	GO:0003993	0.300839340368856	0.905235920285331	2	25	acid phosphatase activity	MF
489	GO:0004356	0.301015411062391	0.955063183214726	1	8	glutamate-ammonia ligase activity	MF
1284	GO:0006825	0.303993707236245	0.954945838120879	1	7	copper ion transport	BP
3294	GO:2001070	0.3045241007601	0.954776790035989	1	7	starch binding	MF
1270	GO:0006801	0.304580492967636	0.954758795149393	1	7	superoxide metabolic process	BP
35	GO:0000155	0.305510825459745	0.903178325193596	2	23	phosphorelay sensor kinase activity	MF
2942	GO:0045226	0.305537542369019	0.954452769183436	1	7	extracellular polysaccharide biosynthetic process	BP
1383	GO:0008131	0.307304498574866	0.955037487318034	1	6	primary amine oxidase activity	MF
2239	GO:0016820	0.307897733074328	0.873714653565821	3	29	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	MF
804	GO:0004820	0.308695428565494	0.954597960779073	1	6	glycine-tRNA ligase activity	MF
1149	GO:0006426	0.308695428565494	0.954597960779073	1	6	glycyl-tRNA aminoacylation	BP
3008	GO:0046537	0.309026689441833	0.951245578502063	1	10	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	MF
3009	GO:0046538	0.309026689441833	0.951245578502063	1	10	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	MF
398	GO:0004165	0.309419119304903	0.899849853997697	2	30	dodecenoyl-CoA delta-isomerase activity	MF
1738	GO:0009062	0.309419119304903	0.899849853997697	2	30	fatty acid catabolic process	BP
2797	GO:0036125	0.309419119304903	0.899849853997697	2	30	fatty acid beta-oxidation multienzyme complex	CC
335	GO:0004064	0.310355016008434	0.947972986282377	1	24	arylesterase activity	MF
2248	GO:0016844	0.310582751791504	0.949328018730935	1	14	strictosidine synthase activity	MF
810	GO:0004826	0.31143615470293	0.950972091338848	1	9	phenylalanine-tRNA ligase activity	MF
1155	GO:0006432	0.31143615470293	0.950972091338848	1	9	phenylalanyl-tRNA aminoacylation	BP
1859	GO:0009654	0.315168803410115	0.947265712363781	1	16	photosystem II oxygen evolving complex	CC
766	GO:0004768	0.315660418364431	0.948970532400058	1	10	stearoyl-CoA 9-desaturase activity	MF
339	GO:0004069	0.31692202383537	0.951947540691148	1	6	L-aspartate:2-oxoglutarate aminotransferase activity	MF
426	GO:0004231	0.318074720092382	0.955954800870431	1	4	NA	NA
866	GO:0005199	0.319879243978199	0.863992295284044	3	43	structural constituent of cell wall	MF
1033	GO:0006032	0.320661051015543	0.950713933676975	1	6	chitin catabolic process	BP
2095	GO:0016407	0.320737890493705	0.862089304628276	3	62	acetyltransferase activity	MF
951	GO:0005740	0.321508640841692	0.947496977027824	1	9	mitochondrial envelope	CC
845	GO:0004930	0.321684422904583	0.94910876382613	1	7	G-protein coupled receptor activity	MF
2290	GO:0016998	0.32170156296657	0.950367395299066	1	6	cell wall macromolecule catabolic process	BP
109	GO:0001517	0.321925340599392	0.947350240594922	1	9	N-acetylglucosamine 6-O-sulfotransferase activity	MF
112	GO:0001537	0.321925340599392	0.947350240594922	1	9	N-acetylgalactosamine 4-O-sulfotransferase activity	MF
516	GO:0004394	0.321925340599392	0.947350240594922	1	9	heparan sulfate 2-O-sulfotransferase activity	MF
1897	GO:0015016	0.321925340599392	0.947350240594922	1	9	[heparan sulfate]-glucosamine N-sulfotransferase activity	MF
2066	GO:0016232	0.321925340599392	0.947350240594922	1	9	HNK-1 sulfotransferase activity	MF
2317	GO:0017095	0.321925340599392	0.947350240594922	1	9	heparan sulfate 6-O-sulfotransferase activity	MF
2447	GO:0018721	0.321925340599392	0.947350240594922	1	9	trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity	MF
2448	GO:0018722	0.321925340599392	0.947350240594922	1	9	1-phenanthrol sulfotransferase activity	MF
2449	GO:0018723	0.321925340599392	0.947350240594922	1	9	3-phenanthrol sulfotransferase activity	MF
2450	GO:0018724	0.321925340599392	0.947350240594922	1	9	4-phenanthrol sulfotransferase activity	MF
2451	GO:0018725	0.321925340599392	0.947350240594922	1	9	trans-3,4-dihydrodiolphenanthrene sulfotransferase activity	MF
2452	GO:0018726	0.321925340599392	0.947350240594922	1	9	9-phenanthrol sulfotransferase activity	MF
2453	GO:0018727	0.321925340599392	0.947350240594922	1	9	2-phenanthrol sulfotransferase activity	MF
2482	GO:0019111	0.321925340599392	0.947350240594922	1	9	phenanthrol sulfotransferase activity	MF
3157	GO:0050659	0.321925340599392	0.947350240594922	1	9	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity	MF
3161	GO:0050694	0.321925340599392	0.947350240594922	1	9	galactose 3-O-sulfotransferase activity	MF
3162	GO:0050698	0.321925340599392	0.947350240594922	1	9	proteoglycan sulfotransferase activity	MF
355	GO:0004104	0.322045613220954	0.950252498977043	1	6	cholinesterase activity	MF
2592	GO:0020037	0.322908003487531	0.841435264611099	4	61	heme binding	MF
2748	GO:0033178	0.323726794505518	0.948408224821459	1	7	proton-transporting two-sector ATPase complex, catalytic domain	CC
1262	GO:0006777	0.32531406253941	0.891726560430851	2	26	Mo-molybdopterin cofactor biosynthetic process	BP
323	GO:0004047	0.325914504978907	0.948949774946923	1	6	aminomethyltransferase activity	MF
2384	GO:0018580	0.32627641314888	0.945803842519556	1	9	nitronate monooxygenase activity	MF
3025	GO:0046835	0.326851206516315	0.947325728606504	1	7	carbohydrate phosphorylation	BP
295	GO:0004012	0.327230316317404	0.950348442894249	1	5	phospholipid-translocating ATPase activity	MF
2573	GO:0019829	0.328762602299584	0.893058491922722	2	16	cation-transporting ATPase activity	MF
2780	GO:0034968	0.330125325062849	0.945183683021175	1	8	histone lysine methylation	BP
1019	GO:0006000	0.330727885720296	0.944967092522505	1	8	fructose metabolic process	BP
2863	GO:0042779	0.332419936571465	0.944356216887315	1	8	tRNA 3'-trailer cleavage	BP
1698	GO:0008969	0.333285519061729	0.941033100335835	1	14	phosphohistidine phosphatase activity	MF
1853	GO:0009540	0.334112314225028	0.946124026568365	1	6	zeaxanthin epoxidase [overall] activity	MF
1861	GO:0009688	0.334112314225028	0.946124026568365	1	6	abscisic acid biosynthetic process	BP
2983	GO:0046168	0.335615509282622	0.941762255941215	1	10	glycerol-3-phosphate catabolic process	BP
1138	GO:0006414	0.338975026943825	0.851680564176333	3	41	translational elongation	BP
2597	GO:0022900	0.33975055034829	0.939227927132689	1	12	electron transport chain	BP
2766	GO:0034040	0.340812863033277	0.850004548856653	3	45	lipid-transporting ATPase activity	MF
2784	GO:0035091	0.341696537003477	0.882151236092846	2	27	phosphatidylinositol binding	MF
1883	GO:0010181	0.34644348174723	0.84600530595532	3	47	FMN binding	MF
1662	GO:0008891	0.348523025678179	0.940937951824472	1	6	glycolate oxidase activity	MF
1808	GO:0009339	0.348523025678179	0.940937951824472	1	6	glycolate oxidase complex	CC
857	GO:0005089	0.348735882371045	0.939371115531374	1	7	Rho guanyl-nucleotide exchange factor activity	MF
2749	GO:0033179	0.349114931499273	0.936568670927393	1	10	proton-transporting V-type ATPase, V0 domain	CC
1355	GO:0007275	0.35036348041098	0.934646845082423	1	13	multicellular organismal development	BP
937	GO:0005667	0.351982616627465	0.936129254368259	1	9	transcription factor complex	CC
2662	GO:0030529	0.3532838174134	0.930972946297592	1	27	ribonucleoprotein complex	CC
1071	GO:0006177	0.354861170435481	0.937025862114918	1	7	GMP biosynthetic process	BP
2063	GO:0016226	0.355387373116309	0.872548311918461	2	37	iron-sulfur cluster assembly	BP
972	GO:0005794	0.358087701368025	0.872390236606863	2	27	Golgi apparatus	CC
3032	GO:0046872	0.358213453392483	0.721852718543955	22	475	metal ion binding	MF
310	GO:0004029	0.358347484921994	0.935667379210537	1	7	aldehyde dehydrogenase (NAD) activity	MF
2021	GO:0015992	0.358408020434566	0.873170603929459	2	23	proton transport	BP
1046	GO:0006090	0.358653483537437	0.871847691939082	2	28	pyruvate metabolic process	BP
671	GO:0004644	0.358988903334987	0.93699325294025	1	6	phosphoribosylglycinamide formyltransferase activity	MF
3252	GO:0070569	0.362333026504853	0.934093187073908	1	7	uridylyltransferase activity	MF
18	GO:0000079	0.362515725240574	0.930549622336281	1	11	regulation of cyclin-dependent protein serine/threonine kinase activity	BP
1239	GO:0006635	0.36267106133659	0.868435569531234	2	34	fatty acid beta-oxidation	BP
2869	GO:0042823	0.362691511884752	0.931080314758812	1	10	pyridoxal phosphate biosynthetic process	BP
247	GO:0003938	0.36544687408237	0.930685284213875	1	9	IMP dehydrogenase activity	MF
3226	GO:0052689	0.365497611868833	0.867461631708815	2	29	carboxylic ester hydrolase activity	MF
160	GO:0003755	0.36660469014093	0.807351451944546	4	125	peptidyl-prolyl cis-trans isomerase activity	MF
234	GO:0003917	0.367156946149766	0.930927122101454	1	8	DNA topoisomerase type I activity	MF
543	GO:0004429	0.36789442071099	0.933516120783119	1	6	NA	NA
1907	GO:0015072	0.36789442071099	0.933516120783119	1	6	NA	NA
1908	GO:0015073	0.36789442071099	0.933516120783119	1	6	NA	NA
800	GO:0004816	0.368887694716841	0.933121343644716	1	6	asparagine-tRNA ligase activity	MF
1144	GO:0006421	0.368887694716841	0.933121343644716	1	6	asparaginyl-tRNA aminoacylation	BP
664	GO:0004637	0.369573811487321	0.932847825727396	1	6	phosphoribosylamine-glycine ligase activity	MF
923	GO:0005543	0.369892267530939	0.929796082556445	1	8	phospholipid binding	MF
1067	GO:0006165	0.37279523134279	0.926181578906958	1	11	nucleoside diphosphate phosphorylation	BP
203	GO:0003873	0.375219248569427	0.926567248882139	1	9	6-phosphofructo-2-kinase activity	MF
694	GO:0004672	0.376284754278178	0.696644719616279	28	666	protein kinase activity	MF
2612	GO:0030127	0.376476119391974	0.930058748413924	1	6	COPII vesicle coat	CC
1568	GO:0008692	0.377583317278944	0.859069879511641	2	34	3-hydroxybutyryl-CoA epimerase activity	MF
617	GO:0004568	0.378526038066024	0.926153670240543	1	8	chitinase activity	MF
1893	GO:0010498	0.38032409740135	0.798701515422686	4	69	proteasomal protein catabolic process	BP
1911	GO:0015078	0.382125246998153	0.922078853168101	1	11	hydrogen ion transmembrane transporter activity	MF
2946	GO:0045254	0.383100740913996	0.919041171400511	1	18	pyruvate dehydrogenase complex	CC
1023	GO:0006006	0.384064764229486	0.922716519224649	1	9	glucose metabolic process	BP
605	GO:0004550	0.386264696905216	0.919646815273803	1	12	nucleoside diphosphate kinase activity	MF
1073	GO:0006183	0.386264696905216	0.919646815273803	1	12	GTP biosynthetic process	BP
1083	GO:0006228	0.386264696905216	0.919646815273803	1	12	UTP biosynthetic process	BP
1088	GO:0006241	0.386264696905216	0.919646815273803	1	12	CTP biosynthetic process	BP
2528	GO:0019419	0.386273791971505	0.921736353743836	1	9	sulfate reduction	BP
1172	GO:0006474	0.386659639206621	0.85211954495311	2	44	N-terminal protein amino acid acetylation	BP
1021	GO:0006003	0.389748331861214	0.920179571858855	1	9	fructose 2,6-bisphosphate metabolic process	BP
2062	GO:0016222	0.390478237361225	0.917220022577445	1	13	procollagen-proline 4-dioxygenase complex	CC
1117	GO:0006355	0.392368844761618	0.684200960303209	26	652	regulation of transcription, DNA-templated	BP
2241	GO:0016829	0.39258684176177	0.850190393334612	2	29	lyase activity	MF
971	GO:0005789	0.392635850833016	0.917296721224378	1	11	endoplasmic reticulum membrane	CC
450	GO:0004300	0.392847642026037	0.848757560331973	2	37	enoyl-CoA hydratase activity	MF
1098	GO:0006284	0.393596697738563	0.914359278541267	1	17	base-excision repair	BP
1208	GO:0006546	0.394120106422467	0.919291610036843	1	8	glycine catabolic process	BP
2585	GO:0019901	0.39423881388157	0.915959640481557	1	12	protein kinase binding	MF
1735	GO:0009058	0.394899044136891	0.720294044254954	11	208	biosynthetic process	BP
750	GO:0004742	0.396667033363702	0.912401467534046	1	19	dihydrolipoyllysine-residue acetyltransferase activity	MF
925	GO:0005576	0.397738178802167	0.768622391962074	5	76	extracellular region	CC
1372	GO:0008080	0.400035578759035	0.782034554321996	4	98	N-acetyltransferase activity	MF
2513	GO:0019285	0.400090589605767	0.845670081020679	2	27	glycine betaine biosynthetic process from choline	BP
2984	GO:0046174	0.401324607468455	0.917466475821324	1	7	polyol catabolic process	BP
1562	GO:0008681	0.403066861186621	0.844209008828497	2	25	2-octaprenyl-6-methoxyphenol hydroxylase activity	MF
131	GO:0001932	0.403557065602611	0.914958165199691	1	8	regulation of protein phosphorylation	BP
1362	GO:0007601	0.404849785708543	0.842249295465179	2	28	visual perception	BP
805	GO:0004821	0.40815020542784	0.911622202000093	1	9	histidine-tRNA ligase activity	MF
1150	GO:0006427	0.40815020542784	0.911622202000093	1	9	histidyl-tRNA aminoacylation	BP
1169	GO:0006468	0.409079515813831	0.666020256966655	28	668	protein phosphorylation	BP
536	GO:0004420	0.409599153768675	0.910925763026475	1	9	hydroxymethylglutaryl-CoA reductase (NADPH) activity	MF
1196	GO:0006527	0.412303710110443	0.912369754140143	1	7	arginine catabolic process	BP
799	GO:0004815	0.413101757120481	0.911991943669923	1	7	aspartate-tRNA ligase activity	MF
808	GO:0004824	0.413101757120481	0.911991943669923	1	7	lysine-tRNA ligase activity	MF
1145	GO:0006422	0.413101757120481	0.911991943669923	1	7	aspartyl-tRNA aminoacylation	BP
1153	GO:0006430	0.413101757120481	0.911991943669923	1	7	lysyl-tRNA aminoacylation	BP
189	GO:0003857	0.413826396968712	0.834564811400443	2	37	3-hydroxyacyl-CoA dehydrogenase activity	MF
2194	GO:0016742	0.415351354698475	0.910921538206572	1	7	hydroxymethyl-, formyl- and related transferase activity	MF
1948	GO:0015416	0.415762062600419	0.904947088153907	1	13	organic phosphonate transmembrane-transporting ATPase activity	MF
1977	GO:0015716	0.415762062600419	0.904947088153907	1	13	organic phosphonate transport	BP
1302	GO:0006888	0.415964347905626	0.906060111733322	1	11	ER to Golgi vesicle-mediated transport	BP
1283	GO:0006824	0.41611910867361	0.834813208957404	2	27	cobalt ion transport	BP
741	GO:0004725	0.417381988333819	0.832870823477719	2	32	protein tyrosine phosphatase activity	MF
2762	GO:0033920	0.419175215867578	0.909083678623026	1	7	6-phospho-beta-galactosidase activity	MF
2085	GO:0016303	0.419202800444795	0.905236430761266	1	10	1-phosphatidylinositol-3-kinase activity	MF
879	GO:0005249	0.421377393977669	0.791165249848322	3	51	voltage-gated potassium channel activity	MF
2630	GO:0030245	0.421554703568194	0.906305476365414	1	8	cellulose catabolic process	BP
3192	GO:0051260	0.421682601279526	0.901922995863218	1	13	protein homooligomerization	BP
2210	GO:0016763	0.421888096122129	0.903066813872282	1	11	transferase activity, transferring pentosyl groups	MF
385	GO:0004147	0.426680560324013	0.898824519165082	1	14	dihydrolipoamide branched chain acyltransferase activity	MF
523	GO:0004405	0.426680560324013	0.898824519165082	1	14	NA	NA
524	GO:0004406	0.426680560324013	0.898824519165082	1	14	NA	NA
1693	GO:0008951	0.426680560324013	0.898824519165082	1	14	palmitoleoyl [acyl-carrier-protein]-dependent acyltransferase activity	MF
2094	GO:0016406	0.426680560324013	0.898824519165082	1	14	carnitine O-acyltransferase activity	MF
2096	GO:0016408	0.426680560324013	0.898824519165082	1	14	C-acyltransferase activity	MF
2097	GO:0016409	0.426680560324013	0.898824519165082	1	14	palmitoyltransferase activity	MF
2099	GO:0016411	0.426680560324013	0.898824519165082	1	14	acylglycerol O-acyltransferase activity	MF
2100	GO:0016412	0.426680560324013	0.898824519165082	1	14	serine O-acyltransferase activity	MF
2101	GO:0016413	0.426680560324013	0.898824519165082	1	14	O-acetyltransferase activity	MF
2102	GO:0016414	0.426680560324013	0.898824519165082	1	14	O-octanoyltransferase activity	MF
2103	GO:0016415	0.426680560324013	0.898824519165082	1	14	octanoyltransferase activity	MF
2104	GO:0016416	0.426680560324013	0.898824519165082	1	14	O-palmitoyltransferase activity	MF
2105	GO:0016417	0.426680560324013	0.898824519165082	1	14	S-acyltransferase activity	MF
2106	GO:0016418	0.426680560324013	0.898824519165082	1	14	S-acetyltransferase activity	MF
2107	GO:0016419	0.426680560324013	0.898824519165082	1	14	S-malonyltransferase activity	MF
2108	GO:0016420	0.426680560324013	0.898824519165082	1	14	malonyltransferase activity	MF
2129	GO:0016454	0.426680560324013	0.898824519165082	1	14	C-palmitoyltransferase activity	MF
2198	GO:0016748	0.426680560324013	0.898824519165082	1	14	succinyltransferase activity	MF
2199	GO:0016749	0.426680560324013	0.898824519165082	1	14	N-succinyltransferase activity	MF
2200	GO:0016750	0.426680560324013	0.898824519165082	1	14	O-succinyltransferase activity	MF
2201	GO:0016751	0.426680560324013	0.898824519165082	1	14	S-succinyltransferase activity	MF
2202	GO:0016752	0.426680560324013	0.898824519165082	1	14	sinapoyltransferase activity	MF
2203	GO:0016753	0.426680560324013	0.898824519165082	1	14	O-sinapoyltransferase activity	MF
2338	GO:0018030	0.426680560324013	0.898824519165082	1	14	peptidyl-lysine N6-myristoyltransferase activity	MF
2339	GO:0018031	0.426680560324013	0.898824519165082	1	14	peptidyl-lysine N6-palmitoyltransferase activity	MF
2438	GO:0018711	0.426680560324013	0.898824519165082	1	14	benzoyl acetate-CoA thiolase activity	MF
2439	GO:0018712	0.426680560324013	0.898824519165082	1	14	3-hydroxybutyryl-CoA thiolase activity	MF
2440	GO:0018713	0.426680560324013	0.898824519165082	1	14	3-ketopimelyl-CoA thiolase activity	MF
2479	GO:0019105	0.426680560324013	0.898824519165082	1	14	N-palmitoyltransferase activity	MF
2480	GO:0019107	0.426680560324013	0.898824519165082	1	14	myristoyltransferase activity	MF
2501	GO:0019186	0.426680560324013	0.898824519165082	1	14	acyl-CoA N-acyltransferase activity	MF
2561	GO:0019705	0.426680560324013	0.898824519165082	1	14	protein-cysteine S-myristoyltransferase activity	MF
2562	GO:0019706	0.426680560324013	0.898824519165082	1	14	protein-cysteine S-palmitoyltransferase activity	MF
2563	GO:0019707	0.426680560324013	0.898824519165082	1	14	protein-cysteine S-acyltransferase activity	MF
3044	GO:0046941	0.426680560324013	0.898824519165082	1	14	azetidine-2-carboxylic acid acetyltransferase activity	MF
3235	GO:0055085	0.427340264924575	0.650320309746309	27	546	transmembrane transport	BP
2006	GO:0015935	0.428050722715611	0.895556837230679	1	23	small ribosomal subunit	CC
3209	GO:0051539	0.4284121237506	0.824773931653066	2	34	4 iron, 4 sulfur cluster binding	MF
2948	GO:0045261	0.4335469742984	0.894724013233579	1	15	proton-transporting ATP synthase complex, catalytic core F(1)	CC
2531	GO:0019430	0.433641933290201	0.898873647970004	1	9	removal of superoxide radicals	BP
2608	GO:0030117	0.436303646115401	0.82320555942301	2	20	membrane coat	CC
1240	GO:0006636	0.436780890526318	0.893945590562551	1	13	unsaturated fatty acid biosynthetic process	BP
2540	GO:0019512	0.438190119081353	0.897841747524048	1	8	lactose catabolic process via tagatose-6-phosphate	BP
260	GO:0003958	0.43860321423518	0.89626793141823	1	9	NADPH-hemoprotein reductase activity	MF
1469	GO:0008415	0.440790790131897	0.81553064769197	2	36	NA	NA
2242	GO:0016831	0.441503228505523	0.894725608211317	1	9	carboxy-lyase activity	MF
2173	GO:0016655	0.44258038515497	0.888694214388073	1	18	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	MF
1555	GO:0008668	0.444702117695167	0.893007777319131	1	9	(2,3-dihydroxybenzoyl)adenylate synthase activity	MF
2515	GO:0019290	0.444702117695167	0.893007777319131	1	9	siderophore biosynthetic process	BP
2884	GO:0043087	0.445324424465024	0.887149945168342	1	18	regulation of GTPase activity	BP
2760	GO:0033890	0.447386402756985	0.888751432152398	1	12	ribonuclease D activity	MF
3158	GO:0050660	0.447894540200081	0.663476686084377	13	222	flavin adenine dinucleotide binding	MF
3181	GO:0051087	0.448813740456234	0.885493518398943	1	17	chaperone binding	MF
500	GO:0004368	0.449495079670179	0.889266402123732	1	10	glycerol-3-phosphate dehydrogenase activity	MF
1	GO:0000009	0.449812650170995	0.886746693563909	1	13	alpha-1,6-mannosyltransferase activity	MF
4	GO:0000026	0.449812650170995	0.886746693563909	1	13	alpha-1,2-mannosyltransferase activity	MF
6	GO:0000033	0.449812650170995	0.886746693563909	1	13	alpha-1,3-mannosyltransferase activity	MF
507	GO:0004376	0.449812650170995	0.886746693563909	1	13	glycolipid mannosyltransferase activity	MF
626	GO:0004583	0.449812650170995	0.886746693563909	1	13	dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity	MF
1455	GO:0008376	0.449812650170995	0.886746693563909	1	13	acetylgalactosaminyltransferase activity	MF
1672	GO:0008921	0.449812650170995	0.886746693563909	1	13	lipopolysaccharide-1,6-galactosyltransferase activity	MF
2067	GO:0016253	0.449812650170995	0.886746693563909	1	13	NA	NA
2441	GO:0018715	0.449812650170995	0.886746693563909	1	13	9-phenanthrol UDP-glucuronosyltransferase activity	MF
2442	GO:0018716	0.449812650170995	0.886746693563909	1	13	1-phenanthrol glycosyltransferase activity	MF
2443	GO:0018717	0.449812650170995	0.886746693563909	1	13	9-phenanthrol glycosyltransferase activity	MF
2444	GO:0018718	0.449812650170995	0.886746693563909	1	13	1,2-dihydroxy-phenanthrene glycosyltransferase activity	MF
2483	GO:0019112	0.449812650170995	0.886746693563909	1	13	phenanthrol glycosyltransferase activity	MF
2502	GO:0019187	0.449812650170995	0.886746693563909	1	13	beta-1,4-mannosyltransferase activity	MF
2823	GO:0042281	0.449812650170995	0.886746693563909	1	13	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	MF
2824	GO:0042283	0.449812650170995	0.886746693563909	1	13	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	MF
3007	GO:0046527	0.449812650170995	0.886746693563909	1	13	glucosyltransferase activity	MF
3037	GO:0046920	0.449812650170995	0.886746693563909	1	13	alpha-(1->3)-fucosyltransferase activity	MF
3038	GO:0046921	0.449812650170995	0.886746693563909	1	13	alpha-(1->6)-fucosyltransferase activity	MF
1552	GO:0008662	0.450112733386092	0.886577441317072	1	13	1-phosphofructokinase activity	MF
1131	GO:0006400	0.454800810319307	0.804990422291135	2	37	tRNA modification	BP
154	GO:0003725	0.456583408693076	0.88434948132576	1	11	double-stranded RNA binding	MF
149	GO:0003713	0.456842472130307	0.885156616481042	1	10	transcription coactivator activity	MF
1050	GO:0006096	0.459300774385107	0.713201288879649	5	198	glycolytic process	BP
